r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;1;0
1;0.08;1;1;0.00483938521779322
1;0.16;0.995160614782207;1;0.0218661225589574
1;0.24;0.978133877441043;1;0.050485163628634
1;0.32;0.949514836371366;1;0.0898832565876748
1;0.4;0.910116743412325;1;0.139143933003321
1;0.48;0.860856066996679;1;0.197263042046586
1;0.56;0.802736957953414;1;0.263164774596358
1;0.64;0.736835225403642;1;0.326324769871334
1;0.72;0.673675230128666;1;0.403738984834128
1;0.8;0.596261015165872;1;0.485591281567893
1;0.88;0.514408718432107;1;0.570681703573703
1;0.96;0.429318296426297;1;0.657816758652391
1;1.04;0.342183241347609;1;0.74582412466895
1;1.12;0.25417587533105;1;0.833566513350033
1;1.2;0.166433486649967;1;0.9199545513597
1;1.28;0.0800454486403001;0.953855500534821;1.00395855573506
1;1.36;-0.0039585557350601;0.744451179620025;1.08439578843263
1;1.44;-0.0843957884326301;0.547090758582082;1.16780687285846
1;1.52;-0.16780687285846;0.246181032552121;1.22508005557343
1;1.6;-0.22508005557343;0.374236156135608;1.27875386477938
1;1.68;-0.27875386477938;0.222194088488761;1.31802949114794
1;1.76;-0.31802949114794;0.239743876485752;1.34318747708433
1;1.84;-0.34318747708433;0.289855705495038;1.35340803364168
1;1.92;-0.35340803364168;0.391001906727494;1.3495099895373
1;2;-0.3495099895373;0.522633261929593;1.33296774415263
1;2.08;-0.33296774415263;0.674390915761258;1.30589480887161
1;2.16;-0.30589480887161;0.833968506244272;1.27078776288427
1;2.24;-0.27078776288427;0.990772858615834;1.23033969741384
1;2.32;-0.23033969741384;1;1.18725298539462
1;2.4;-0.18725298539462;1;1.14342260848832
1;2.48;-0.14342260848832;1;1.0995122980304
1;2.56;-0.0995122980304;1;1.05607644816326
1;2.64;-0.0560764481632601;1;1.01364088003562
1;2.72;-0.01364088003562;1;0.972698259521061
1;2.8;0.027301740478939;1;0.933703222180081
1;2.88;0.0662967778199191;1;0.897068166047132
1;2.96;0.102931833952868;1;0.863159738790046
1;3.04;0.136840261209954;1;0.828666038655377
1;3.12;0.171333961344623;1;0.804744518158151
1;3.2;0.195255481841849;1;0.780720643274381
1;3.28;0.219279356725619;1;0.760387205820969
1;3.36;0.239612794179031;1;0.743854361015407
1;3.44;0.256145638984593;1;0.731180308192752
1;3.52;0.268819691807248;1;0.72237259855435
1;3.6;0.27762740144565;1;0.717390026462792
1;3.68;0.282609973537208;1;0.716145057696441
1;3.76;0.283854942303559;1;0.718506743173285
1;3.84;0.281493256826715;1;0.724304062587962
1;3.92;0.275695937412038;1;0.733329639195702
1;4;0.266670360804298;1;0.745343764629171
1;4.08;0.254656235370829;1;0.760078671144596
1;4.16;0.239921328855404;1;0.777242988047005
1;4.24;0.222757011952995;1;0.796526319215948
1;4.32;0.203473680784052;1;0.817603879608598
1;4.4;0.182396120391402;1;0.840141130313736
1;4.48;0.159858869686264;1;0.869847714803537
1;4.56;0.130152285196463;1;0.888235116564497
1;4.64;0.111764883435503;1;0.913114561085616
1;4.72;0.0868854389143841;1;0.93186622459968
1;4.8;0.06813377540032;1;0.953643943391037
1;4.88;0.046356056608963;1;0.978150203527245
1;4.96;0.021849796472755;1;1.00196942484461
1;5.04;-0.00196942484461005;1;1.02482999636088
1;5.12;-0.02482999636088;1;1.04648297283094
1;5.2;-0.0464829728309399;1;1.06670430629069
1;5.28;-0.06670430629069;1;1.08529667803824
1;5.36;-0.08529667803824;1;1.10209092375748
1;5.44;-0.10209092375748;1;1.11694704987462
1;5.52;-0.11694704987462;1;1.12975484443676
1;5.6;-0.12975484443676;1;1.1404340907546
1;5.68;-0.1404340907546;1;1.14893439670745
1;5.76;-0.14893439670745;1;1.15523465692011
1;5.84;-0.15523465692011;1;1.15934216894793
1;5.92;-0.15934216894793;1;1.16129142811444
1;6;-0.16129142811444;1;1.16114262870716
1;6.08;-0.16114262870716;1;1.15897990183146
1;6.16;-0.15897990183146;1;1.15490932233514
1;6.24;-0.15490932233514;1;1.14905671883967
1;6.32;-0.14905671883967;1;1.14156532204746
1;6.4;-0.14156532204746;1;1.13259328714266
1;6.48;-0.13259328714266;1;1.12231112627652
1;6.56;-0.12231112627652;1;1.11089908684417
1;6.64;-0.11089908684417;1;1.09854451053916
