r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;-0.003154;1;2;0
1;0;0.99999550405064;1.99999100810128;4.49594936024814E-06
1;0.003154;0.999985519955048;1.9999710399101;1.44800449515104E-05
1;0.006308;0.999925701669354;1.99985140333871;7.42983306455786E-05
1;0.009462;0.999865980357496;1.99973196071499;0.000134019642503735
1;0.012616;0.999816267350888;1.99963253470178;0.000183732649111769
1;0.01577;0.99972688650825;1.9994537730165;0.00027311349174998
1;0.018924;0.999657446556605;1.99931489311321;0.00034255344339509
1;0.022078;0.999538544915594;1.99907708983119;0.000461455084405616
1;0.025232;0.999401997967799;1.9988039959356;0.000598002032200823
1;0.028386;0.99924785682276;1.99849571364552;0.000752143177239812
1;0.03154;0.999015054709047;1.99803010941809;0.000984945290953469
1;0.034694;0.99875118512225;1.9975023702445;0.00124881487775027
1;0.037848;0.998532967860038;1.99706593572008;0.00146703213996207
1;0.041002;0.998297397861916;1.99659479572383;0.00170260213808454
1;0.044156;0.998044527285295;1.99608905457059;0.001955472714705
1;0.04731;0.997774410323451;1.9955488206469;0.00222558967654926
1;0.050464;0.997584777420797;1.99516955484159;0.00241522257920312
1;0.053618;0.997286035363754;1.99457207072751;0.00271396463624549
1;0.056772;0.996970189517041;1.99394037903408;0.0030298104829588
1;0.059926;0.996637294419991;1.99327458883998;0.00336270558000933
1;0.06308;0.996287403400813;1.99257480680163;0.00371259659918699
1;0.066234;0.995920572941101;1.9918411458822;0.00407942705889869
1;0.069388;0.995536858251307;1.99107371650261;0.00446314174869281
1;0.072542;0.995136314849437;1.99027262969887;0.00486368515056318
1;0.075696;0.994431493974133;1.98886298794827;0.00556850602586658
1;0.07885;0.993986339904607;1.98797267980921;0.00601366009539325
1;0.082004;0.993680331589641;1.98736066317928;0.00631966841035865
1;0.085158;0.993366952335994;1.98673390467199;0.00663304766400604
1;0.088312;0.992883101081498;1.985766202163;0.00711689891850235
1;0.091466;0.992382761187165;1.98476552237433;0.00761723881283518
1;0.09462;0.991690089595538;1.98338017919108;0.00830991040446201
1;0.097774;0.991151494929188;1.98230298985838;0.00884850507081196
1;0.100928;0.990596603477813;1.98119320695563;0.00940339652218678
1;0.104082;0.990025474483595;1.98005094896719;0.0099745255164046
1;0.107236;0.989438166787741;1.97887633357548;0.010561833212259
1;0.11039;0.98883473951027;1.97766947902054;0.0111652604897298
1;0.113544;0.988215252047674;1.97643050409535;0.0117847479523257
1;0.116698;0.987793367603627;1.97558673520725;0.0122066323963733
1;0.119852;0.987147246325056;1.97429449265011;0.012852753674944
1;0.123006;0.986485225416043;1.97297045083209;0.0135147745839575
1;0.12616;0.986035074435311;1.97207014887062;0.0139649255646885
1;0.129314;0.985577901381331;1.97115580276266;0.0144220986186687
1;0.132468;0.985113725153942;1.97022745030788;0.0148862748460578
1;0.135622;0.984404369417291;1.96880873883458;0.0155956305827092
1;0.138776;0.98343421579022;1.96686843158044;0.0165657842097799
1;0.14193;0.982688416645683;1.96537683329137;0.0173115833543166
1;0.145084;0.981927102983268;1.96385420596654;0.0180728970167318
1;0.148238;0.981150337795562;1.96230067559112;0.0188496622044377
1;0.151392;0.980358183365537;1.96071636673107;0.0196418166344626
1;0.154546;0.979550702224486;1.95910140444897;0.0204492977755143
1;0.1577;0.978450325452591;1.95690065090518;0.021549674547409
1;0.160854;0.97760731952294;1.95521463904588;0.0223926804770604
1;0.164008;0.976749196014227;1.95349839202845;0.0232508039857733
1;0.167162;0.975876019597616;1.95175203919523;0.0241239804023842
1;0.170316;0.975285570859686;1.95057114171937;0.0247144291403136
1;0.17347;0.974387448784111;1.94877489756822;0.0256125512158895
1;0.176624;0.973166812766681;1.94633362553336;0.0268331872333191
1;0.179778;0.971919860556771;1.94383972111354;0.0280801394432289
1;0.182932;0.970967468378112;1.94193493675622;0.0290325316218876
1;0.186086;0.970000430156938;1.94000086031388;0.0299995698430618
1;0.18924;0.969018811419411;1.93803762283882;0.0309811885805891
1;0.192394;0.968022673780883;1.93604534756177;0.0319773262191174
1;0.195548;0.967012087771909;1.93402417554382;0.032987912228091
1;0.198702;0.965987119296243;1.93197423859249;0.0340128807037571
1;0.201856;0.965295849472925;1.93059169894585;0.0347041505270752
1;0.20501;0.964247057938261;1.92849411587652;0.0357529420617394
1;0.208164;0.962826581907449;1.9256531638149;0.0371734180925512
