r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;3;0
1;0.08;1;3.16;0.0715697228284163
1;0.16;0.928430277171584;3.10529083151475;0.157806514231685
1;0.24;0.842193485768315;2.9951293016524;0.254095855602129
1;0.32;0.745904144397871;2.841012235264;0.346013171699125
1;0.4;0.653986828300875;2.68460495007667;0.431317261576816
1;0.48;0.568682738423184;2.53333057297174;0.510311165869339
1;0.56;0.489688834130661;2.38733809824188;0.583826021948928
1;0.64;0.416173978051072;2.24514374346401;0.650921321281245
1;0.72;0.349078678718755;2.11044568195523;0.712422661139051
1;0.8;0.287577338860949;1.98179425097682;0.768642232717187
1;0.88;0.231357767282813;1.85914791046016;0.826142707282928
1;0.96;0.173857292717072;1.72366372952819;0.866834987038775
1;1.04;0.133165012961225;1.62940405709538;0.908863123804221
1;1.12;0.091136876195779;1.52462604887284;0.946534473901164
1;1.2;0.053465526098836;1.42619389877333;0.980323110095003
1;1.28;0.0196768899049971;1.33338247436763;1.01042566052459
1;1.36;-0.01042566052459;1.24622312546367;1.03708192255642
1;1.44;-0.0370819225564201;1.16458623368424;1.05765919521245
1;1.52;-0.0576591952124501;1.09692130810713;1.07816320438767
1;1.6;-0.0781632043876701;1.02618380934747;1.09613865676125
1;1.68;-0.0961386567612501;0.959751339524707;1.11159531049277
1;1.76;-0.11159531049277;0.897999193248347;1.12468073929927
1;1.84;-0.12468073929927;0.840887657150004;1.1355796806014
1;1.92;-0.1355796806014;0.788241914955731;1.14447431414421
1;2;-0.14447431414421;0.739865265431077;1.15153891075245
1;2.08;-0.15153891075245;0.695555585343283;1.15712982431577
1;2.16;-0.15712982431577;0.654536618932931;1.16101833534843
1;2.24;-0.16101833534843;0.617730313944428;1.16352999655152
1;2.32;-0.16352999655152;0.584432396679409;1.16481676178712
1;2.4;-0.16481676178712;0.554407301524366;1.16515112978676
1;2.48;-0.16515112978676;0.527033515639507;1.16460524945321
1;2.56;-0.16460524945321;0.502246975874275;1.16295857668568
1;2.64;-0.16295857668568;0.480850154264351;1.16054098849283
1;2.72;-0.16054098849283;0.462029546573193;1.15786109660757
1;2.8;-0.15786109660757;0.44438266407012;1.15429850397539
1;2.88;-0.15429850397539;0.429812666509449;1.15022299333346
1;2.96;-0.15022299333346;0.417351437799176;1.14572536926575
