r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;-0.003154;1;0.003154;0
1;0;1;0.006308;0
1;0.003154;0.999999842721004;0.00946199950394205;1.57278996423843E-07
1;0.006308;0.999999215292748;0.0126159970289754;7.84707251520899E-07
1;0.009462;0.999997807384801;0.015769990113467;2.19261519893287E-06
1;0.012616;0.999995311217326;0.0189239753250465;4.68878267366506E-06
1;0.01577;0.999988898882078;0.0220779403121206;1.11011179215993E-05
1;0.018924;0.999982548484917;0.025231885270042;1.74515150830687E-05
1;0.022078;0.999969199007723;0.0283857881237124;3.08009922769593E-05
1;0.025232;0.99995735664933;0.0315396536265843;4.26433506699675E-05
1;0.028386;0.999942942523302;0.0346934736673028;5.70574766976834E-05
1;0.03154;0.999915860791684;0.0378472082922398;8.41392083158157E-05
1;0.034694;0.999881478535839;0.0410008344755418;0.000118521464161178
1;0.037848;0.99982333429538;0.0441542772719095;0.000176665704619859
1;0.041002;0.999769910309007;0.0473075515690241;0.000230089690992735
1;0.044156;0.999707416725457;0.0504606287613762;0.000292583274543284
1;0.04731;0.999609086328454;0.0536133958196561;0.000390913671545747
1;0.050464;0.999523530155;0.056765893033765;0.000476469845000386
1;0.053618;0.999427227202641;0.0599180865083621;0.000572772797359108
1;0.056772;0.999319622130983;0.0630699405965632;0.000680377869016993
1;0.059926;0.999200168818321;0.0662214179290162;0.000799831181679309
1;0.06308;0.999068330381723;0.0693724794430402;0.000931669618276721
1;0.066234;0.9989235791952;0.0725230844118218;0.00107642080480002
1;0.069388;0.998765396905958;0.0756731904736632;0.00123460309404206
1;0.072542;0.998532824845663;0.0788225630032265;0.00146717515433742
1;0.075696;0.998341690851624;0.0819713326961725;0.00165830914837586
1;0.07885;0.998135695579143;0.0851194526800291;0.00186430442085693
1;0.082004;0.997989866907699;0.088267112720256;0.00201013309230096
1;0.085158;0.997837079071514;0.0914142908676475;0.00216292092848617
1;0.088312;0.997594318355347;0.0945607033477403;0.00240568164465334
1;0.091466;0.997334663095652;0.097706296875144;0.00266533690434775
1;0.09462;0.997057669161004;0.100851016763678;0.00294233083899594
1;0.097774;0.996762901776721;0.103994806955882;0.00323709822327904
1;0.100928;0.996449935522673;0.10713761005252;0.00355006447732653
1;0.104082;0.996003728804439;0.110279005813169;0.00399627119556134
1;0.107236;0.995647086166394;0.113419276722938;0.00435291383360563
1;0.11039;0.995271318552434;0.116558362461652;0.00472868144756618
1;0.113544;0.994875840789116;0.119696200863501;0.00512415921088383
1;0.116698;0.994601047202907;0.122833172566379;0.00539895279709332
1;0.119852;0.994171843404924;0.125968790560478;0.0058281565950763
1;0.123006;0.993721707209507;0.129102988825017;0.00627829279049327
1;0.12616;0.993250287643769;0.132235700232246;0.00674971235623131
1;0.129314;0.992588139889028;0.135366323225456;0.00741186011097204
1;0.132468;0.992066095408127;0.138495299690373;0.00793390459187286
1;0.135622;0.991521893627523;0.141622559742874;0.00847810637247742
1;0.138776;0.990955220697778;0.144748032508955;0.00904477930222212
1;0.14193;0.990365771920143;0.147871646153591;0.00963422807985717
1;0.145084;0.989544009661056;0.150992667960062;0.0104559903389438
1;0.148238;0.988900631670801;0.154111660552352;0.0110993683291989
1;0.151392;0.988233756439949;0.157228549820163;0.0117662435600511
1;0.154546;0.987543115757105;0.160343260807261;0.0124568842428953
1;0.1577;0.986584954061542;0.163454949752371;0.0134150459384581
1;0.160854;0.985584006666013;0.166563481709396;0.0144159933339866
1;0.164008;0.984805073242273;0.169669556910402;0.0151949267577275
1;0.167162;0.984001692610121;0.172773098248894;0.0159983073898787
1;0.170316;0.982892211851009;0.175873140285072;0.0171077881489909
1;0.17347;0.982031279671291;0.178970466941156;0.017968720328709
1;0.176624;0.981145416322542;0.182064999584237;0.0188545836774582
1;0.179778;0.980234424494875;0.185156658959094;0.0197655755051249
1;0.182932;0.979613038518116;0.18824635848258;0.0203869614818841
1;0.186086;0.978659712186807;0.191333051214817;0.0213402878131927
1;0.18924;0.977680543180969;0.19441665564801;0.0223194568190306
1;0.192394;0.976675368298864;0.197497089759625;0.0233246317011357
1;0.195548;0.975644032789405;0.200574271039042;0.0243559672105948
1;0.198702;0.974941865224771;0.203649237681961;0.0250581347752295
1;0.201856;0.973866569197312;0.20672081284121;0.0261334308026877
1;0.20501;0.972764511963672;0.209788912111943;0.0272354880363284
1;0.208164;0.971253371325019;0.212852245245102;0.0287466286749814
1;0.211318;0.970088755336475;0.215911905179433;0.0299112446635248
1;0.214472;0.968897229797337;0.218967807042214;0.0311027702026634
1;0.217626;0.967678697746928;0.222019865654908;0.0323213022530716
1;0.22078;0.966433070258546;0.225067995558503;0.0335669297414542
1;0.223934;0.965160266382549;0.228112111038674;0.0348397336174508
1;0.227088;0.963860213088418;0.231152126150755;0.036139786911582
1;0.230242;0.962532845205783;0.234187954744534;0.0374671547942166
1;0.233396;0.961178105364457;0.237219510488853;0.0388218946355425
1;0.23655;0.959795981777375;0.240246707015379;0.0402040182226251
1;0.239704;0.958386582345974;0.243269458296098;0.041613417654026
1;0.242858;0.956949682282816;0.246287677594018;0.0430503177171845
1;0.246012;0.955976453050834;0.249302827326941;0.0440235469491664
1;0.249166;0.954493625100168;0.252313300220507;0.0455063748998321
1;0.25232;0.952983017203176;0.255319008656765;0.0470169827968242
1;0.255474;0.950925757821535;0.258318228496935;0.0490742421784647
1;0.258628;0.949350661098738;0.26131248048204;0.0506493389012622
1;0.261782;0.94774801837624;0.264301677731999;0.0522519816237595
1;0.264936;0.946117846812585;0.267285733420846;0.0538821531874147
1;0.26809;0.944460170645778;0.270264560799062;0.0555398293542216
1;0.271244;0.942775021122843;0.273238073215684;0.0572249788771567
1;0.274398;0.941062436428632;0.27620618414018;0.0589375635713685
1;0.277552;0.939322461613909;0.27916880718411;0.0606775383860915
1;0.280706;0.937555148522737;0.282125856122551;0.0624448514772633
1;0.28386;0.935760555719174;0.285077244915289;0.0642394442808259
1;0.287014;0.933325546007567;0.288020953687397;0.0666744539924334
1;0.290168;0.931467894329811;0.290958803426113;0.0685321056701885
1;0.293322;0.929583421455557;0.293890709537384;0.0704165785444426
1;0.296476;0.927672211510716;0.296816587692489;0.072327788489284
1;0.29963;0.925734391448345;0.299736353963117;0.074265608551655
1;0.302784;0.923770202554002;0.302649925181972;0.0762297974459984
1;0.305937999999999;0.921779563821462;0.305557217926265;0.0782204361785384
1;0.309091999999999;0.919084524285868;0.308456010515863;0.0809154757141319
1;0.312245999999999;0.917032926860012;0.311348332367179;0.0829670731399883
1;0.315399999999999;0.91495547809451;0.314234101945089;0.08504452190549
1;0.318553999999999;0.912852303865494;0.317113238111481;0.0871476961345056
1;0.321707999999999;0.910723535763538;0.319985660143279;0.0892764642364618
1;0.324861999999999;0.908569311014223;0.322851287750218;0.0914306889857766
1;0.328015999999999;0.906389772398303;0.325710041092362;0.0936102276016966
1;0.331169999999999;0.904185068171479;0.328561840797375;0.0958149318285213
1;0.334323999999999;0.901955351983806;0.331406607977532;0.0980446480161944
1;0.337477999999999;0.899700782798756;0.334244264246479;0.100299217201244
1;0.340631999999999;0.897421524811944;0.337074731735736;0.102578475188056
1;0.343785999999999;0.895888382979118;0.339900363695652;0.104111617020882
1;0.346939999999999;0.893568320557301;0.34271867817869;0.106431679442699
1;0.350093999999999;0.890437021248515;0.345527116543708;0.109562978751485
1;0.353247999999999;0.888060543540808;0.348328059498036;0.111939456459192
1;0.356401999999999;0.885660275134768;0.351121432005811;0.114339724865232
1;0.359555999999999;0.882423341984735;0.353904595226431;0.117576658015265
1;0.362709999999999;0.879968635188325;0.356680016301815;0.120031364811675
1;0.365863999999999;0.877491006031061;0.359447622934837;0.122508993968939
1;0.369017999999999;0.874990661049968;0.362207343479788;0.125009338950032
1;0.372171999999999;0.871621992666177;0.364956439244657;0.128378007333823
1;0.375325999999999;0.868214282157805;0.367694787090583;0.131785717842195
1;0.378479999999999;0.865633364313307;0.370424994721627;0.134366635686693
1;0.381633999999999;0.860408406868813;0.373138722836891;0.139591593131187
1;0.384787999999999;0.856880019701894;0.375841322419031;0.143119980298106
1;0.387941999999999;0.854210669838019;0.3785355028717;0.145789330161981
1;0.391095999999999;0.85152180958531;0.381221202659132;0.14847819041469
1;0.394249999999999;0.848813670168244;0.383898360974843;0.151186329831756
1;0.397403999999999;0.846086486259413;0.386566917752505;0.153913513740587
1;0.400557999999999;0.843340495899538;0.389226813676572;0.156659504100462
1;0.403711999999999;0.84057594041752;0.391877990192649;0.15942405958248
1;0.406865999999999;0.837793064350529;0.394520389517611;0.162206935649471
1;0.410019999999999;0.834992115364177;0.397153954649469;0.165007884635823
1;0.413173999999999;0.832173344172757;0.39977862937699;0.167826655827243
1;0.416327999999999;0.828387788881214;0.402391364463122;0.171612211118786
1;0.419481999999999;0.82552871640002;0.404995082034647;0.17447128359998
1;0.422635999999999;0.822652870078193;0.407589729186874;0.177347129921807
1;0.425789999999999;0.818792856297916;0.410172201855637;0.181207143702084
1;0.428943999999999;0.814904537991068;0.412742410768461;0.185095462008932
1;0.432097999999999;0.811970265533362;0.415303364985953;0.188029734466638
1;0.435251999999999;0.80902083200907;0.41785501669011;0.19097916799093
1;0.438405999999999;0.805065220885337;0.420394192396782;0.194934779114663
1;0.441559999999999;0.802081739377795;0.42292395820278;0.197918260622205
1;0.444713999999999;0.799084182886021;0.425444269715603;0.200915817113979
1;0.447867999999999;0.796072823574311;0.427955083401156;0.203927176425689
1;0.451021999999999;0.793047935560334;0.430456356589913;0.206952064439666
1;0.454175999999999;0.790009794840292;0.432948047482839;0.209990205159708
1;0.457329999999999;0.786958679214358;0.435430115157082;0.213041320785642
1;0.460483999999999;0.783894868212412;0.437902519571424;0.216105131787588
1;0.463637999999999;0.779790610319389;0.440361979156371;0.220209389680611
1;0.466791999999999;0.77359540387924;0.442801899060206;0.22640459612076
1;0.469945999999999;0.770481483843291;0.445231997660248;0.229518516156709
1;0.473099999999999;0.767357096983351;0.447652241944133;0.232642903016649
1;0.476253999999999;0.764222523065613;0.450062599781882;0.235777476934387
1;0.479407999999999;0.761078043000181;0.452463039929505;0.238921956999819
1;0.482561999999999;0.757923968737289;0.454853532126902;0.242076031262711
1;0.485715999999999;0.754760701925435;0.457234047380775;0.245239298074565
1;0.488869999999999;0.751588375692165;0.459604557117708;0.248411624307835
1;0.492023999999999;0.74840727482102;0.461965033662494;0.25159272517898
1;0.495177999999999;0.745217684897695;0.464315450240661;0.254782315102305
1;0.498331999999999;0.742019892242821;0.466655780980795;0.257980107757179
1;0.501485999999999;0.738814183845186;0.468986000916642;0.261185816154814
1;0.504639999999999;0.734528170409612;0.471302702766114;0.265471829590388
1;0.507793999999999;0.7313053996548;0.473609239996626;0.2686946003452
1;0.510947999999999;0.728075987246828;0.475905591660402;0.271924012753172
1;0.514101999999999;0.724840074644833;0.478191737255832;0.275159925355167
1;0.517255999999999;0.721597949141778;0.480467657187425;0.278402050858222
1;0.520409999999999;0.718349898275067;0.482733332766585;0.281650101724933
1;0.523563999999999;0.715096209763734;0.484988746212179;0.284903790236266
1;0.526717999999999;0.711837171446139;0.487233880650921;0.288162828553861
1;0.529871999999999;0.708573071218185;0.489468720117543;0.291426928781815
1;0.533025999999999;0.705304196972046;0.491693249554793;0.294695803027954
1;0.536179999999999;0.703122434292286;0.49391089771255;0.296877565707714
1;0.539333999999999;0.699846215237845;0.496118212675411;0.300153784762155
1;0.542487999999999;0.696565824153035;0.498315181284789;0.303434175846965
1;0.545641999999999;0.693281550415086;0.500501791294798;0.306718449584914
1;0.548795999999999;0.689993683131285;0.502678031371395;0.310006316868715
1;0.551949999999999;0.685604871690631;0.504840429136707;0.314395128309369
1;0.555103999999999;0.682310146017928;0.506992435337247;0.317689853982072
1;0.558257999999999;0.679012944580755;0.509134042164455;0.320987055419245
1;0.561411999999999;0.675713552650089;0.511265242709513;0.324286447349911
1;0.564565999999999;0.672412254909553;0.513386030961498;0.327587745090447
1;0.567719999999999;0.669109361874814;0.515496401888851;0.330890638125186
1;0.570873999999999;0.665805261724386;0.51759635168433;0.334194738275614
1;0.574027999999999;0.662500103819655;0.519685877011777;0.337499896180345
1;0.577181999999999;0.658092140446161;0.521761499622744;0.341907859553839
1;0.580335999999999;0.654785841384087;0.52382669416647;0.345214158615913
1;0.583489999999999;0.651479598599962;0.525881460820454;0.348520401400038
1;0.586643999999999;0.648173790997467;0.52792580095726;0.351826209002533
1;0.589797999999999;0.644868564616099;0.529959716410059;0.355131435383901
1;0.592951999999999;0.640463045224866;0.531979736854698;0.359536954775134
1;0.596105999999999;0.637160467676234;0.533989340969749;0.362839532323766
1;0.599259999999999;0.633859530788357;0.535988533929856;0.366140469211643
1;0.602413999999999;0.630560503413064;0.53797732175762;0.369439496586936
1;0.605567999999999;0.626165301673242;0.539952247119098;0.373834698326758
1;0.608721999999999;0.622871989337702;0.541916785373469;0.377128010662298
1;0.611875999999999;0.61958161804735;0.54387094579679;0.38041838195265
1;0.615029999999999;0.615199549923796;0.54581128517725;0.384800450076204
1;0.618183999999999;0.610824110188014;0.547737824420783;0.389175889811986
1;0.621337999999999;0.607547367759401;0.549654028818696;0.392452632240599
1;0.624491999999998;0.604275053048147;0.55155991233601;0.395724946951853
1;0.627645999999998;0.599919376111708;0.553452058048266;0.400080623888292
1;0.630799999999998;0.596658739931731;0.555333919714011;0.403341260068269
1;0.633953999999998;0.59340361277296;0.557205514708697;0.40659638722704
1;0.637107999999998;0.590154141597775;0.559066860871296;0.409845858402225
1;0.640261999999998;0.586910659523124;0.560917977091432;0.413089340476876
1;0.643415999999998;0.583673287681819;0.562758882640781;0.416326712318181
