r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;27;0
1;0.02;0.925593486985681;0.0110241486133931;0.0744065130143188
1;0.04;0.680572616609644;-4.72586465644193;0.319427383390356
1;0.06;0.462567806078702;-4.47286132904424;0.537432193921298
1;0.08;0.309791776552403;-3.13844250685919;0.690208223447597
1;0.1;0.214735934315496;-1.87935367356715;0.785264065684504
1;0.12;0.163500276808917;-0.882025651635802;0.836499723191083
1;0.14;0.141006337058184;-0.20520058170494;0.858993662941816
1;0.16;0.136414793356243;0.235996358852141;0.863585206643757
1;0.18;0.142014717054478;0.504711187120137;0.857985282945522
1;0.2;0.152953445974419;0.662899069843757;0.847046554025581
1;0.22;0.166457519308414;0.757099895782588;0.833542480691586
1;0.24;0.180630724704751;0.805503758519977;0.819369275295249
1;0.26;0.194362626096578;0.825547575684978;0.805637373903422
1;0.28;0.207071926274988;0.829288398228307;0.792928073725012
1;0.3;0.218509683555363;0.824516778863679;0.781490316444637
1;0.32;0.228619343805659;0.815903867283401;0.771380656194341
1;0.34;0.237446542268546;0.806069106400066;0.762553457731454
1;0.36;0.245084837242481;0.796372039969506;0.754915162757519
1;0.38;0.251645129042374;0.787444240963093;0.748354870957626
1;0.4;0.257239631515123;0.779521415310836;0.742760368484877
1;0.42;0.261974265936358;0.77263877549576;0.738025734063642
1;0.44;0.265945648760268;0.766739736529184;0.734054351239732
1;0.46;0.269240419920574;0.761732900234899;0.730759580079426
1;0.48;0.271935656865001;0.757519827125189;0.728064343134999
1;0.5;0.2745652965443;0.766577887992887;0.7254347034557
1;0.52;0.276115052648596;0.748171616757293;0.723884947351404
1;0.54;0.277189055276124;0.743948086146119;0.722810944723876
1;0.56;0.277943254201031;0.743005172535931;0.722056745798969
1;0.58;0.278430629023643;0.742868184707799;0.721569370976357
1;0.6;0.27867480014064;0.742845046881893;0.72132519985936
1;0.62;0.278693357005698;0.742815300316343;0.721306642994302
1;0.64;0.278503740928686;0.742805611750687;0.721496259071314
1;0.66;0.278124006230219;0.742863251635951;0.721875993769781
1;0.68;0.277572329623691;0.743023830845974;0.722427670376309
1;0.7;0.276866410466614;0.743307375360567;0.723133589533386
1;0.72;0.276023035115532;0.743721548017611;0.723976964884468
1;0.74;0.275057823176782;0.744265670150723;0.724942176823218
1;0.76;0.273985941494843;0.744956319670656;0.726014058505157
1;0.78;0.272819942670308;0.745751112286581;0.727180057329692
1;0.8;0.271570904670182;0.746633455749961;0.728429095329818
1;0.82;0.270249362688882;0.747609190351415;0.729750637311118
1;0.84;0.268866362145868;0.748711712476315;0.731133637854132
1;0.86;0.267429588537305;0.749871165863381;0.732570411462695
1;0.88;0.265945408218057;0.751066229228505;0.734054591781943
1;0.9;0.264420502562361;0.752317192670276;0.735579497437639
1;0.92;0.262861026269067;0.753622384194984;0.737138973730933
1;0.940000000000001;0.261272466526127;0.754975398993335;0.738727533473873
1;0.960000000000001;0.259661724399739;0.756424804484882;0.740338275600261
1;0.980000000000001;0.257624766781223;0.746888736432646;0.742375233218777
1;1;0.25639735863008;0.769825152150306;0.74360264136992
1;1.02;0.254801399273726;0.762547400479929;0.745198600726274
1;1.04;0.253127460132922;0.762346055572542;0.746872539867078
1;1.06;0.250569796805736;0.74020017346128;0.749430203194264
1;1.08;0.249320697992233;0.775427484612464;0.750679302007767
1;1.1;0.247751372205722;0.769269572674085;0.752248627794278
1;1.12;0.246107327737263;0.769068544132583;0.753892672262737
1;1.14;0.244440793262018;0.770095371567188;0.755559206737982
1;1.16;0.242771340584712;0.771572327026291;0.757228659415288
1;1.18;0.241106068663078;0.77320172888652;0.758893931336922
1;1.2;0.239446802647555;0.774855465881508;0.760553197352445
1;1.22;0.237380951191103;0.76534806299833;0.762619048808897
1;1.24;0.23615953688033;0.78876378204258;0.76384046311967
1;1.26;0.234596714361759;0.781826122548096;0.765403285638241
1;1.28;0.232965662590816;0.781550221984144;0.767034337409184
1;1.3;0.231310203439208;0.782288432416122;0.768689796560792
1;1.32;0.229657297451037;0.783672653594487;0.770342702548963
1;1.34;0.228015920651643;0.785271275664145;0.771984079348357
1;1.36;0.22638814686128;0.786916121722226;0.77361185313872
1;1.38;0.224773403829221;0.788540167552935;0.775226596170779
1;1.4;0.223170480336731;0.790125277133766;0.776829519663269
1;1.42;0.221181699919113;0.780964702777061;0.778818300080887
1;1.44;0.219631410050839;0.793250020772497;0.780368589949161
1;1.46;0.218158071994351;0.796619768155189;0.781841928005649
1;1.48;0.216682745106298;0.797982555029845;0.783317254893702
1;1.5;0.215190332983518;0.798904254818233;0.784809667016482
1;1.52;0.213684026663485;0.799848093906514;0.786315973336515
1;1.54;0.212170318939358;0.800909323889181;0.787829681060642
1;1.56;0.210654933917685;0.80208002778597;0.789345066082315
1;1.58;0.209142093958431;0.803331073106292;0.790857906041569
1;1.6;0.207636603903034;0.804686682471091;0.792363396096966
1;1.62;0.206139271764591;0.806048698196117;0.793860728235409
1;1.64;0.204649744509947;0.807387551217094;0.795350255490053
1;1.66;0.203168712186457;0.808730854739165;0.796831287813543
1;1.68;0.201696867951706;0.810080242731866;0.798303132048294
1;1.7;0.200234724222644;0.811432405274999;0.799765275777356
1;1.72;0.198782612041226;0.812783664087719;0.801217387958774
1;1.74;0.197340723203177;0.814131122236667;0.802659276796823
1;1.76;0.195909152182349;0.815472740089601;0.804090847817651
1;1.78;0.194487928388021;0.816807156207094;0.805512071611979
1;1.8;0.193079070571447;0.818188348585556;0.806920929428553
1;1.82;0.191681352780496;0.819532995055658;0.808318647219504
1;1.84;0.190293018825396;0.82082455009734;0.809706981174604
1;1.86;0.188915868908859;0.822155711604853;0.811084131091141
1;1.88;0.187550935838685;0.823509584001754;0.812449064161315
1;1.9;0.186197622928397;0.824844480895104;0.813802377071603
1;1.92;0.184855081359978;0.826152633763556;0.815144918640022
1;1.94;0.183522567196801;0.827435392195455;0.816477432803199
1;1.96;0.182199543472075;0.828697057051212;0.817800456527925
1;1.98;0.180885663494272;0.829941881638124;0.819114336505728
1;2;0.1795807217576;0.831173167462938;0.8204192782424
1;2.02;0.178284605336516;0.832393181945625;0.821715394663484
1;2.04;0.176997256312061;0.833603360919168;0.823002743687939
1;2.06;0.175400263901053;0.82620823655957;0.824599736098947
1;2.08;0.174156246937403;0.836052594094238;0.825843753062597
1;2.1;0.172680746731581;0.830797637567044;0.827319253268419
1;2.12;0.171807411634776;0.847558710033491;0.828192588365224
1;2.14;0.170652152172974;0.841636230217659;0.829347847827026
1;2.16;0.169432032782379;0.8409875362601;0.830567967217621
1;2.18;0.168199506000376;0.841600938566545;0.831800493999624
1;2.2;0.16697164346539;0.842625809792002;0.83302835653461
1;2.22;0.165754779897125;0.843806489692806;0.834245220102875
1;2.24;0.164548943596717;0.84498559438636;0.835451056403283
1;2.26;0.163352677240254;0.846123289143992;0.836647322759746
1;2.28;0.16216552350946;0.847243850868933;0.83783447649054
1;2.3;0.16098729190983;0.848353751418962;0.83901270809017
1;2.32;0.159817874652243;0.84945502129306;0.840182125347757
1;2.34;0.15865718625265;0.850548223436771;0.84134281374735
1;2.36;0.157505145894819;0.85163348749021;0.842494854105181
1;2.38;0.156361673209765;0.852710836857424;0.843638326790235
1;2.4;0.155226687935174;0.853780285034012;0.844773312064826
1;2.42;0.153819854418568;0.847274945709129;0.846180145581432
1;2.44;0.152984787800458;0.862975382023678;0.847015212199542
1;2.46;0.151888818896947;0.857320582837644;0.848111181103053
1;2.48;0.150757820778413;0.857220632602938;0.849242179221587
1;2.5;0.14962971716797;0.858051944499895;0.85037028283203
1;2.52;0.148521424063196;0.859323215275431;0.851478575936804
1;2.54;0.147434624306512;0.860657377945577;0.852565375693488
1;2.56;0.14636633087202;0.861932141617524;0.85363366912798
1;2.58;0.145312714715644;0.863119167875112;0.854687285284356
1;2.6;0.144270562589018;0.864227718659924;0.855729437410982
1;2.62;0.14298052104168;0.858335811299227;0.85701947895832
1;2.64;0.1422154876347;0.872790558415052;0.8577845123653
1;2.66;0.141233242340299;0.868240080393417;0.858766757659701
1;2.68;0.139957422324093;0.861173737162688;0.860042577675907
1;2.7;0.139189512353289;0.875134816802611;0.860810487646711
1;2.72;0.137953148534049;0.863734533200297;0.862046851465951
1;2.74;0.136951879556779;0.870368429265686;0.863048120443221
1;2.76;0.135999408336352;0.872422468337045;0.864000591663648
1;2.78;0.135055285644462;0.873462924333415;0.864944714355538
1;2.8;0.134109674974828;0.874235609263436;0.865890325025172
1;2.82;0.133162223567666;0.874976881510413;0.866837776432334
1;2.84;0.132214759940752;0.875744893234135;0.867785240059248
1;2.86;0.13127035150538;0.876576751350756;0.86872964849462
1;2.88;0.130329794614468;0.87741733321054;0.869670205385532
1;2.9;0.129393156492791;0.878248622090351;0.870606843507209
1;2.92;0.128461086369517;0.879086544933733;0.871538913630483
1;2.94;0.127534179806783;0.879931042549156;0.872465820193217
1;2.96;0.126612878080752;0.880779243610801;0.873387121919248
1;2.98;0.12569747948216;0.881628282161213;0.87430252051784
1;3;0.124788174185593;0.882475953708343;0.875211825814407
1;3.02;0.123885076434618;0.883320710329907;0.876114923565382
1;3.04;0.12298824883386;0.884161510412506;0.87701175116614
1;3.06;0.122097719377263;0.884997670080017;0.877902280622737
1;3.08;0.121213493003492;0.885828748790671;0.878786506996508
1;3.1;0.120335559321273;0.886654468575101;0.879664440678727
1;3.12;0.119463897740727;0.887474659142257;0.880536102259273
1;3.14;0.118598480874843;0.888289221231858;0.881401519125157
1;3.16;0.117739276795784;0.889098102361859;0.882260723204216
1;3.18;0.116886250535448;0.889901280845178;0.883113749464552
1;3.2;0.116040587970578;0.890731773112799;0.883959412029422
1;3.22;0.115201536927805;0.891539770839087;0.884798463072195
1;3.24;0.114369265583667;0.892348751355243;0.885630734416333
1;3.26;0.113544188100567;0.893165828226666;0.886455811899433
1;3.28;0.112725897122831;0.893969792667306;0.887274102877169
1;3.3;0.111913908174523;0.894757883448846;0.888086091825477
1;3.32;0.111107818032668;0.895531451489953;0.888892181967332
1;3.34;0.11030734536417;0.896293099347533;0.88969265463583
1;3.36;0.109512314348142;0.897045225534513;0.890487685651858
1;3.38;0.108722624976174;0.897789634179039;0.891277375023826
1;3.4;0.107742891905502;0.893253528069618;0.892257108094498
